movieId,title,genres
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime
2380,Police Academy 3: Back in Training (1986),Comedy|Crime
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime
2384,Babe: Pig in the City (1998),Adventure|Children|Drama
2387,Very Bad Things (1998),Comedy|Crime
2390,Little Voice (1998),Comedy
2391,Simple Plan A (1998),Crime|Drama|Thriller
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
2394,Prince of Egypt The (1998),Animation|Musical
2395,Rushmore (1998),Comedy|Drama
2396,Shakespeare in Love (1998),Comedy|Drama|Romance
2398,Miracle on 34th Street (1947),Comedy|Drama
2401,Pale Rider (1985),Western
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
2405,Jewel of the Nile The (1985),Action|Adventure|Comedy|Romance
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
2407,Cocoon (1985),Comedy|Sci-Fi
2409,Rocky II (1979),Action|Drama
2410,Rocky III (1982),Action|Drama
2411,Rocky IV (1985),Action|Drama
2413,Clue (1985),Comedy|Crime|Mystery|Thriller
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
2416,Back to School (1986),Comedy
2417,Heartburn (1986),Comedy|Drama
2419,Extremities (1986),Drama|Thriller
2420,Karate Kid The (1984),Drama
2421,Karate Kid Part II The (1986),Action|Adventure|Drama
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
2424,You've Got Mail (1998),Comedy|Romance
2427,Thin Red Line The (1998),Action|Drama|War
2428,Faculty The (1998),Horror|Sci-Fi
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller
2431,Patch Adams (1998),Comedy|Drama
2432,Stepmom (1998),Drama
2433,Civil Action A (1998),Drama
2437,Wilde (1997),Drama
2439,Affliction (1997),Drama
2440,Another Day in Paradise (1998),Drama
2442,Hilary and Jackie (1998),Drama
2447,Varsity Blues (1999),Comedy|Drama
2448,Virus (1999),Horror|Sci-Fi
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi
2455,Fly The (1986),Drama|Horror|Sci-Fi|Thriller
2467,Name of the Rose The (1986),Crime|Drama|Mystery|Thriller
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
2469,Peggy Sue Got Married (1986),Comedy|Drama
2470,Crocodile Dundee (1986),Adventure|Comedy
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy
2474,Color of Money The (1986),Drama
2475,52 Pick-Up (1986),Action|Mystery|Thriller
2476,Heartbreak Ridge (1986),Action|War
2478,¡Three Amigos! (1986),Comedy|Western
2485,She's All That (1999),Comedy|Romance
2488,Peeping Tom (1960),Drama|Horror|Thriller
2490,Payback (1999),Action|Thriller
2494,Last Days The (1998),Documentary
2495,Fantastic Planet The (1973),Animation|Sci-Fi
2496,Blast from the Past (1999),Comedy|Romance
2497,Message in a Bottle (1999),Romance
2501,October Sky (1999),Drama
2502,Office Space (1999),Comedy|Crime
2505,8MM (1999),Drama|Mystery|Thriller
2519,House on Haunted Hill (1959),Drama|Horror|Thriller
2520,Airport (1970),Drama
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western
2528,Logan's Run (1976),Action|Adventure|Sci-Fi
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi
2535,Earthquake (1974),Action|Drama|Thriller
2539,Analyze This (1999),Comedy
2541,Cruel Intentions (1999),Drama
2542,Lock Stock & Two Smoking Barrels (1998),Comedy|Crime|Thriller
2549,Wing Commander (1999),Action|Sci-Fi
2551,Dead Ringers (1988),Drama|Horror|Thriller
2558,Forces of Nature (1999),Comedy|Romance
2560,Ravenous (1999),Horror|Thriller
2565,King and I The (1956),Drama|Musical|Romance
2568,Mod Squad The (1999),Action|Crime
2571,Matrix The (1999),Action|Sci-Fi|Thriller
2572,10 Things I Hate About You (1999),Comedy|Romance
2577,Metroland (1997),Comedy|Drama
2580,Go (1999),Comedy|Crime
2581,Never Been Kissed (1999),Comedy|Romance
2583,Cookie's Fortune (1999),Comedy|Drama
2593,Monster The (1994),Comedy
2596,SLC Punk! (1998),Comedy|Drama
2598,Pushing Tin (1999),Comedy
2599,Election (1999),Comedy
2600,eXistenZ (1999),Action|Sci-Fi|Thriller
2605,Entrapment (1999),Crime|Thriller
2606,Idle Hands (1999),Comedy|Horror
2607,Get Real (1998),Drama|Romance
2609,King of Masks The (Bian Lian) (1996),Drama
2611,Winslow Boy The (1999),Drama
2612,Mildred Pierce (1945),Drama|Film-Noir
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi
2615,My Science Project (1985),Adventure|Sci-Fi
2616,Dick Tracy (1990),Action|Crime
2617,Mummy The (1999),Action|Adventure|Comedy|Fantasy|Horror|Thriller
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
2633,Mummy The (1932),Horror|Romance
2634,Mummy The (1959),Horror
2637,Mummy's Hand The (1940),Horror
2639,Mommie Dearest (1981),Drama
2640,Superman (1978),Action|Adventure|Sci-Fi
2641,Superman II (1980),Action|Sci-Fi
2642,Superman III (1983),Action|Adventure|Sci-Fi
2644,Dracula (1931),Horror
2648,Frankenstein (1931),Drama|Horror|Sci-Fi
2652,Curse of Frankenstein The (1957),Horror
2657,Rocky Horror Picture Show The (1975),Comedy|Horror|Musical|Sci-Fi
2662,War of the Worlds The (1953),Action|Drama|Sci-Fi
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
2670,Run Silent Run Deep (1958),War
2671,Notting Hill (1999),Comedy|Romance
2672,Thirteenth Floor The (1999),Drama|Sci-Fi|Thriller
2676,Instinct (1999),Drama|Thriller
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
2686,Red Violin The (1998),Drama|Mystery
2687,Tarzan (1999),Adventure|Animation|Children|Drama
2688,General's Daughter The (1999),Crime|Drama|Mystery|Thriller
2692,Run Lola Run (Lola rennt) (1998),Action|Crime
2693,Trekkies (1997),Documentary
2694,Big Daddy (1999),Comedy
2699,Arachnophobia (1990),Comedy|Horror
2700,South Park: Bigger Longer and Uncut (1999),Animation|Comedy|Musical
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
2702,Summer of Sam (1999),Drama
2706,American Pie (1999),Comedy|Romance
2707,Arlington Road (1999),Thriller
2709,Muppets From Space (1999),Children|Comedy
2710,Blair Witch Project The (1999),Drama|Horror|Thriller
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller
2713,Lake Placid (1999),Horror|Thriller
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi
2718,Drop Dead Gorgeous (1999),Comedy
2719,Haunting The (1999),Horror|Thriller
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
2723,Mystery Men (1999),Action|Comedy|Fantasy
2724,Runaway Bride (1999),Comedy|Romance
2728,Spartacus (1960),Action|Drama|Romance|War
2730,Barry Lyndon (1975),Drama|Romance|War
2731,400 Blows The (Les quatre cents coups) (1959),Crime|Drama
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance
2735,Golden Child The (1986),Action|Adventure|Comedy|Fantasy|Mystery
2736,Brighton Beach Memoirs (1986),Comedy
2739,Color Purple The (1985),Drama
2745,Mission The (1986),Drama
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical
2747,Little Shop of Horrors The (1960),Comedy|Horror
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy
2750,Radio Days (1987),Comedy|Drama
2752,Outrageous Fortune (1987),Comedy|Mystery
2759,Dick (1999),Comedy
2761,Iron Giant The (1999),Adventure|Animation|Children|Drama|Sci-Fi
2762,Sixth Sense The (1999),Drama|Horror|Mystery
2763,Thomas Crown Affair The (1999),Action|Mystery
2770,Bowfinger (1999),Comedy
2772,Detroit Rock City (1999),Comedy
2779,Heaven Can Wait (1978),Comedy
2784,Masque of the Red Death The (1964),Horror
2788,Monty Python's And Now for Something Completely Different (1971),Comedy
2791,Airplane! (1980),Comedy
2792,Airplane II: The Sequel (1982),Comedy
2793,American Werewolf in Paris An (1997),Comedy|Horror|Romance|Thriller
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
2795,National Lampoon's Vacation (1983),Comedy
2796,Funny Farm (1988),Comedy
2797,Big (1988),Comedy|Drama|Fantasy|Romance
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy
2804,Christmas Story A (1983),Children|Comedy
2805,Mickey Blue Eyes (1999),Comedy|Romance
2808,Universal Soldier (1992),Action|Sci-Fi
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller
2818,Iron Eagle IV (1995),Action|War
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2824,On the Ropes (1999),Documentary|Drama
2825,Rosie (1998),Drama
2826,13th Warrior The (1999),Action|Adventure|Fantasy
2827,Astronaut's Wife The (1999),Horror|Sci-Fi|Thriller
2829,Muse The (1999),Comedy
2836,Outside Providence (1999),Comedy
2837,Bedrooms & Hallways (1998),Comedy|Romance
2840,Stigmata (1999),Drama|Thriller
2841,Stir of Echoes (1999),Horror|Mystery|Thriller
2846,Adventures of Milo and Otis The (Koneko monogatari) (1986),Adventure|Children|Comedy|Drama
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2858,American Beauty (1999),Drama|Romance
2859,Stop Making Sense (1984),Documentary|Musical
2861,For Love of the Game (1999),Comedy|Drama
2863,Hard Day's Night A (1964),Adventure|Comedy|Musical
2864,Splendor (1999),Comedy
2868,Fright Night Part II (1988),Horror
2870,Barefoot in the Park (1967),Comedy
2871,Deliverance (1972),Adventure|Drama|Thriller
2872,Excalibur (1981),Adventure|Fantasy
2875,Sommersby (1993),Drama|Mystery|Romance
2877,Tommy (1975),Musical
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2884,Dog Park (1998),Comedy|Romance
2888,Drive Me Crazy (1999),Comedy|Romance
2889,Mystery Alaska (1999),Comedy|Drama
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2894,Romance (1999),Drama|Romance
2901,Phantasm (1979),Horror|Sci-Fi
2906,Random Hearts (1999),Drama|Romance
2908,Boys Don't Cry (1999),Drama
2912,Limey The (1999),Crime|Drama|Thriller
2915,Risky Business (1983),Comedy
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2918,Ferris Bueller's Day Off (1986),Comedy
2924,Drunken Master (Jui kuen) (1978),Action|Comedy
2926,Hairspray (1988),Comedy|Drama
2927,Brief Encounter (1946),Drama|Romance
2941,South Pacific (1958),Musical|Romance|War
2943,Indochine (1992),Drama|Romance
2944,Dirty Dozen The (1967),Action|Drama|War
2947,Goldfinger (1964),Action|Adventure|Thriller
2948,From Russia with Love (1963),Action|Adventure|Thriller
2949,Dr. No (1962),Action|Adventure|Thriller
2951,Fistful of Dollars A (Per un pugno di dollari) (1964),Action|Western
2953,Home Alone 2: Lost in New York (1992),Children|Comedy
2959,Fight Club (1999),Action|Crime|Drama|Thriller
2961,Story of Us The (1999),Comedy|Drama
2966,Straight Story The (1999),Adventure|Drama
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2970,Fitzcarraldo (1982),Adventure|Drama
2971,All That Jazz (1979),Drama|Fantasy|Musical
2972,Red Sorghum (Hong gao liang) (1987),Drama|War
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2976,Bringing Out the Dead (1999),Drama
2978,Three to Tango (1999),Comedy|Romance
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2989,For Your Eyes Only (1981),Action|Adventure|Thriller
2991,Live and Let Die (1973),Action|Adventure|Thriller
2993,Thunderball (1965),Action|Adventure|Thriller
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
3005,Bone Collector The (1999),Thriller
3006,Insider The (1999),Drama|Thriller
3007,American Movie (1999),Documentary
3012,Battling Butler (1926),Comedy
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
3019,Drugstore Cowboy (1989),Crime|Drama
3020,Falling Down (1993),Action|Drama
3022,General The (1926),Comedy|War
3030,Yojimbo (1961),Action|Adventure
3033,Spaceballs (1987),Comedy|Sci-Fi
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
3035,Mister Roberts (1955),Comedy|Drama|War
3036,Quest for Fire (1981),Adventure|Drama
3038,Face in the Crowd A (1957),Drama
3039,Trading Places (1983),Comedy
3042,Meatballs III (1987),Comedy
3044,Dead Again (1991),Mystery|Romance|Thriller
3045,Peter's Friends (1992),Comedy|Drama
3052,Dogma (1999),Adventure|Comedy|Fantasy
3053,Messenger: The Story of Joan of Arc The (1999),Drama|War
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
3061,Holiday Inn (1942),Comedy|Musical
3062,Longest Day The (1962),Action|Drama|War
3063,Poison Ivy (1992),Drama|Thriller
3070,Adventures of Buckaroo Banzai Across the 8th Dimension The (1984),Adventure|Comedy|Sci-Fi
3072,Moonstruck (1987),Comedy|Romance
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
3082,World Is Not Enough The (1999),Action|Adventure|Thriller
3083,All About My Mother (Todo sobre mi madre) (1999),Drama
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
3087,Scrooged (1988),Comedy|Fantasy|Romance
3088,Harvey (1950),Comedy|Fantasy
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3093,McCabe & Mrs. Miller (1971),Drama|Western
3095,Grapes of Wrath The (1940),Drama
3098,Natural The (1984),Drama
3100,River Runs Through It A (1992),Drama
3101,Fatal Attraction (1987),Drama|Thriller
3102,Jagged Edge (1985),Crime|Romance|Thriller
3105,Awakenings (1990),Drama|Mystery
3107,Backdraft (1991),Action|Drama
3108,Fisher King The (1991),Comedy|Drama|Fantasy|Romance
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3124,Agnes Browne (1999),Comedy|Drama
3129,Sweet and Lowdown (1999),Comedy|Drama
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama
3134,Grand Illusion (La grande illusion) (1937),Drama|War
3141,Two Jakes The (1990),Drama
3146,Deuce Bigalow: Male Gigolo (1999),Comedy
3147,Green Mile The (1999),Crime|Drama
3148,Cider House Rules The (1999),Drama
3152,Last Picture Show The (1971),Drama
3155,Anna and the King (1999),Drama|Romance
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
3160,Magnolia (1999),Drama
3162,Simpatico (1999),Comedy|Drama
3163,Topsy-Turvy (1999),Comedy|Drama|Musical
3168,Easy Rider (1969),Adventure|Drama
3173,Any Given Sunday (1999),Drama
3174,Man on the Moon (1999),Comedy|Drama
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3176,Talented Mr. Ripley The (1999),Drama|Mystery|Thriller
3178,Hurricane The (1999),Drama
3179,Angela's Ashes (1999),Drama
3185,Snow Falling on Cedars (1999),Drama
3186,Girl Interrupted (1999),Drama
3189,My Dog Skip (1999),Children|Drama
3190,Supernova (2000),Adventure|Sci-Fi|Thriller
3192,Terrorist The (a.k.a. Malli) (Theeviravaathi) (1998),Drama
3194,Way We Were The (1973),Drama|Romance
3196,Stalag 17 (1953),Drama|War
3203,Dead Calm (1989),Thriller
3206,Against All Odds (1984),Romance
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3213,Batman: Mask of the Phantasm (1993),Animation|Children
3214,American Flyers (1985),Drama
3219,Pacific Heights (1990),Mystery|Thriller
3224,Woman in the Dunes (Suna no onna) (1964),Drama
3225,Down to You (2000),Comedy|Romance
3230,Odessa File The (1974),Thriller
3240,Big Tease The (1999),Comedy
3244,Goodbye Girl The (1977),Comedy|Romance
3246,Malcolm X (1992),Drama
3250,Alive (1993),Drama
3251,Agnes of God (1985),Drama|Mystery
3252,Scent of a Woman (1992),Drama
3253,Wayne's World (1992),Comedy
3254,Wayne's World 2 (1993),Comedy
3255,League of Their Own A (1992),Comedy|Drama
3256,Patriot Games (1992),Action|Crime|Drama|Thriller
3257,Bodyguard The (1992),Drama|Romance|Thriller
3259,Far and Away (1992),Adventure|Drama|Romance
3260,Howards End (1992),Drama
3261,Singles (1992),Comedy|Drama|Romance
3263,White Men Can't Jump (1992),Comedy|Drama
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
3267,Mariachi El (1992),Action|Crime|Thriller|Western
3269,Forever Young (1992),Drama|Romance|Sci-Fi
3270,Cutting Edge The (1992),Comedy|Drama|Romance
3271,Of Mice and Men (1992),Drama
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
3275,Boondock Saints The (2000),Action|Crime|Drama|Thriller
3283,Minnie and Moskowitz (1971),Action
3285,Beach The (2000),Adventure|Drama
3287,Tigger Movie The (2000),Animation|Children
3298,Boiler Room (2000),Crime|Drama|Thriller
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
3301,Whole Nine Yards The (2000),Comedy|Crime
3317,Wonder Boys (2000),Comedy|Drama
3327,Beyond the Mat (1999),Documentary
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3339,Cross of Iron (1977),War
3341,Born Yesterday (1950),Comedy
3342,Birdy (1984),Drama|War
3347,Never Cry Wolf (1983),Adventure|Drama
3351,Two Thousand Maniacs! (1964),Horror
3354,Mission to Mars (2000),Sci-Fi
3359,Breaking Away (1979),Comedy|Drama
3361,Bull Durham (1988),Comedy|Drama|Romance
3362,Dog Day Afternoon (1975),Crime|Drama
3363,American Graffiti (1973),Comedy|Drama
3364,Asphalt Jungle The (1950),Crime|Film-Noir
3365,Searchers The (1956),Drama|Western
3384,Taking of Pelham One Two Three The (1974),Action|Crime
3386,JFK (1991),Drama|Mystery|Thriller
3388,Harry and the Hendersons (1987),Children|Comedy
3392,She-Devil (1989),Comedy
3394,Blind Date (1987),Comedy|Romance
3396,Muppet Movie The (1979),Adventure|Children|Comedy|Musical
3398,Muppets Take Manhattan The (1984),Children|Comedy|Musical
3405,Night to Remember A (1958),Action|Drama
3408,Erin Brockovich (2000),Drama
3409,Final Destination (2000),Drama|Thriller
3415,Mirror The (Zerkalo) (1975),Drama
3418,Thelma & Louise (1991),Adventure|Crime|Drama
3420,...And Justice for All (1979),Drama|Thriller
3421,Animal House (1978),Comedy
3424,Do the Right Thing (1989),Drama
3429,Creature Comforts (1989),Animation|Comedy
3432,Death Wish 3 (1985),Action|Drama
3435,Double Indemnity (1944),Crime|Drama|Film-Noir
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
3441,Red Dawn (1984),Action|Drama|War
3444,Bloodsport (1988),Action
3448,Good Morning Vietnam (1987),Comedy|Drama|War
3450,Grumpy Old Men (1993),Comedy
3451,Guess Who's Coming to Dinner (1967),Drama
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
3456,Color of Paradise The (Rang-e khoda) (1999),Drama
3457,Waking the Dead (2000),Drama|Thriller
3462,Modern Times (1936),Comedy|Drama|Romance
3466,Heart and Souls (1993),Comedy|Fantasy
3468,Hustler The (1961),Drama
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
3475,Place in the Sun A (1951),Drama|Romance
3476,Jacob's Ladder (1990),Horror|Mystery
3478,Bamba La (1987),Drama
3481,High Fidelity (2000),Comedy|Drama|Romance
3484,Skulls The (2000),Thriller
3489,Hook (1991),Adventure|Comedy|Fantasy
3494,True Grit (1969),Adventure|Drama|Western
3498,Midnight Express (1978),Drama
3499,Misery (1990),Drama|Horror|Thriller
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
3504,Network (1976),Comedy|Drama
3507,Odd Couple The (1968),Comedy
3508,Outlaw Josey Wales The (1976),Action|Adventure|Drama|Thriller|Western
3510,Frequency (2000),Drama|Thriller
3512,Return to Me (2000),Drama|Romance
3513,Rules of Engagement (2000),Drama|Thriller
3516,Bell Book and Candle (1958),Comedy|Fantasy|Romance
3519,Force 10 from Navarone (1978),Action|Drama|War
3524,Arthur (1981),Comedy|Romance
3526,Parenthood (1989),Comedy|Drama
3527,Predator (1987),Action|Sci-Fi|Thriller
3534,28 Days (2000),Drama
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
3537,Where the Money Is (2000),Comedy|Drama
3543,Diner (1982),Comedy|Drama
3545,Cabaret (1972),Drama|Musical
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
3550,The Hunger (1983),Horror
3552,Caddyshack (1980),Comedy
3553,Gossip (2000),Drama|Thriller
3555,U-571 (2000),Action|Thriller|War
3556,Virgin Suicides The (1999),Drama|Romance
3566,Big Kahuna The (2000),Comedy|Drama
3572,Carnosaur (1993),Horror|Sci-Fi
3578,Gladiator (2000),Action|Adventure|Drama
3580,Up at the Villa (2000),Drama
3591,Mr. Mom (1983),Comedy|Drama
3594,Center Stage (2000),Drama|Musical
3600,Blue Hawaii (1961),Comedy|Musical
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy
3614,Honeymoon in Vegas (1992),Comedy|Romance
3615,Dinosaur (2000),Adventure|Animation|Children
3617,Road Trip (2000),Comedy
3623,Mission: Impossible II (2000),Action|Adventure|Thriller
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
3635,Spy Who Loved Me The (1977),Action|Adventure|Thriller
3637,Vagabond (Sans toit ni loi) (1985),Drama
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
3639,Man with the Golden Gun The (1974),Action|Adventure|Thriller
3646,Big Momma's House (2000),Comedy
3649,American Gigolo (1980),Drama
3654,Guns of Navarone The (1961),Action|Adventure|Drama|War
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
3669,Stay Tuned (1992),Comedy
3671,Blazing Saddles (1974),Comedy|Western
3672,Benji (1974),Adventure|Children
3677,Baraka (1992),Documentary
3683,Blood Simple (1984),Crime|Drama|Film-Noir
3685,Prizzi's Honor (1985),Comedy|Drama|Romance
3686,Flatliners (1990),Horror|Sci-Fi|Thriller
3693,Toxic Avenger The (1985),Comedy|Horror
3697,Predator 2 (1990),Action|Sci-Fi|Thriller
3698,Running Man The (1987),Action|Sci-Fi
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3702,Mad Max (1979),Action|Adventure|Sci-Fi
3703,Road Warrior The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
3709,Sleepwalkers (1992),Horror
3717,Gone in 60 Seconds (2000),Action|Crime
3723,Hamlet (1990),Drama
3724,Coming Home (1978),Drama|War
3727,Near Dark (1987),Horror|Western
3730,Conversation The (1974),Drama|Mystery
3735,Serpico (1973),Crime|Drama
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
3741,Badlands (1973),Crime|Drama|Thriller
3744,Shaft (2000),Action|Crime|Thriller
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
3751,Chicken Run (2000),Animation|Children|Comedy
3752,Me Myself & Irene (2000),Adventure|Comedy
3753,Patriot The (2000),Action|Drama|War
3755,Perfect Storm The (2000),Drama|Thriller
3760,Kentucky Fried Movie The (1977),Comedy
3763,F/X (1986),Action|Crime|Thriller
3765,Hot Spot The (1990),Crime|Drama|Romance
3766,Missing in Action (1984),Action|War
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller
3784,Kid The (2000),Comedy|Fantasy
3785,Scary Movie (2000),Comedy|Horror
3786,But I'm a Cheerleader (1999),Comedy
3788,Blow-Up (Blowup) (1966),Drama|Mystery
3791,Footloose (1984),Drama
3793,X-Men (2000),Action|Adventure|Sci-Fi
3798,What Lies Beneath (2000),Drama|Horror|Mystery
3801,Anatomy of a Murder (1959),Drama|Mystery
3809,What About Bob? (1991),Comedy
3811,Breaker Morant (1980),Drama|War
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
3814,Love and Death (1975),Comedy
3819,Tampopo (1985),Comedy
3824,Autumn in New York (2000),Drama|Romance
3825,Coyote Ugly (2000),Comedy|Drama|Romance
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
3831,Saving Grace (2000),Comedy
3835,Crush The (1993),Thriller
3841,Air America (1990),Action|Comedy
3844,Steel Magnolias (1989),Drama
3848,Silent Fall (1994),Drama|Thriller
3849,The Spiral Staircase (1945),Horror|Mystery|Thriller
3852,Tao of Steve The (2000),Comedy
3861,Replacements The (2000),Comedy
3863,Cell The (2000),Drama|Horror|Thriller
3865,Original Kings of Comedy The (2000),Comedy|Documentary
3868,Naked Gun: From the Files of Police Squad! The (1988),Action|Comedy|Crime|Romance
3869,Naked Gun 2 1/2: The Smell of Fear The (1991),Comedy
3882,Bring It On (2000),Comedy
3884,Crew The (2000),Comedy
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
3896,Way of the Gun The (2000),Crime|Thriller
3897,Almost Famous (2000),Drama
3898,Bait (2000),Action|Comedy
3901,Duets (2000),Comedy|Drama
3908,Urban Legends: Final Cut (2000),Horror
3910,Dancer in the Dark (2000),Drama|Musical
3911,Best in Show (2000),Comedy
3912,Beautiful (2000),Comedy|Drama
3916,Remember the Titans (2000),Drama
3917,Hellraiser (1987),Horror
3918,Hellbound: Hellraiser II (1988),Horror
3920,Faraway So Close (1993),Drama|Fantasy|Mystery|Romance
3925,Stranger Than Paradise (1984),Comedy|Drama
3927,Fantastic Voyage (1966),Adventure|Sci-Fi
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
3932,Invisible Man The (1933),Horror|Sci-Fi
3936,Phantom of the Opera (1943),Horror|Musical|Thriller
3942,Sorority House Massacre II (1990),Horror
3948,Meet the Parents (2000),Comedy
3949,Requiem for a Dream (2000),Drama
3952,Contender The (2000),Drama|Thriller
3955,Ladies Man The (2000),Comedy
3959,Time Machine The (1960),Action|Adventure|Sci-Fi
3967,Billy Elliot (2000),Drama
